20.0000000       2.16688684E-04   1.02174614E-04
22.2000008       2.90208875E-04   8.26343967E-05
25.0000000       3.38296755E-04   7.47250670E-05
28.6000004       3.66827939E-04   6.61905069E-05
33.2999992       4.34125133E-04   5.53176505E-05
40.0000000       3.09717958E-04   5.50989171E-05
45.5000000       3.66455439E-04   5.35677282E-05
50.0000000       2.97077320E-04   4.92685722E-05
58.7999992       2.21021299E-04   4.55629634E-05
66.6999969       2.35908796E-04   4.56006528E-05
76.9000015       1.51049389E-04   4.54470974E-05
90.9000015       1.15099116E-04   4.41890843E-05
100.000000       1.20963072E-04   4.76828900E-05
111.099998       1.03897153E-04   5.08168741E-05
125.000000       1.33784313E-04   5.69060321E-05
142.899994       1.09712768E-04   6.37235862E-05
