20.0000000       2.79992004E-04   9.45418069E-05
22.1000004       3.13187891E-04   7.77613241E-05
25.0000000       1.49437590E-04   6.62792809E-05
28.6000004       2.57206615E-04   5.61397574E-05
33.2999992       2.59939668E-04   4.94813721E-05
40.0000000       2.38992972E-04   4.96484536E-05
45.5000000       2.38188848E-04   4.93853950E-05
50.0000000       2.62510672E-04   5.02623188E-05
58.7999992       2.10548140E-04   4.29762222E-05
66.6999969       1.91989937E-04   4.34355607E-05
76.9000015       3.36025725E-04   4.36751434E-05
90.9000015       1.44906924E-04   4.00874778E-05
100.000000       2.16707005E-04   4.23295824E-05
111.099998       1.00288482E-04   4.31917251E-05
125.000000       9.01489984E-05   4.56368180E-05
142.899994       9.01489984E-05   4.56368180E-05
