1     2.16688684e-04   1.02174614e-04
2     2.90208875e-04   8.26343967e-05
3     3.38296755e-04   7.47250670e-05
4     3.66827939e-04   6.61905069e-05
5     4.34125133e-04   5.53176505e-05
6     3.09717958e-04   5.50989171e-05
7     3.66455439e-04   5.35677282e-05
8     2.97077320e-04   4.92685722e-05
9     2.21021299e-04   4.55629634e-05
10    2.35908796e-04   4.56006528e-05
11    1.51049389e-04   4.54470974e-05
12    1.15099116e-04   4.41890843e-05
13    1.20963072e-04   4.76828900e-05
14    1.03897153e-04   5.08168741e-05
15    1.33784313e-04   5.69060321e-05
16    1.09712768e-04   6.37235862e-05
